property_id,street_address,city,city_encoded,num_bedrooms,num_bathrooms,square_feet,price,image_filename
11725,1541 Round Potrero Rd,"Potrero, CA",293,3,2,1767,485000,11725.jpg
11726,742 Ceramic Ln,"Fallbrook, CA",116,3,2,1488,445000,11726.jpg
11727,3306 Oak Grove,"Julian, CA",161,2,2,1218,499000,11727.jpg
11728,951 Guatay Ave.,"Chula Vista, CA",80,3,2,1050,495000,11728.jpg
11730,17909 Avenida Alozdra,"San Diego, CA",320,2,2,1096,479000,11730.jpg
11731,2780 Creekside Village Sq.,"San Diego, CA",320,4,2.1,1584,485000,11731.jpg
11733,4320 Harbinson Avenue,"La Mesa, CA",171,3,1,1164,505000,11733.jpg
11734,32644 Taspa Ct,"Pauma Valley, CA",276,2,2,1779,449000,11734.jpg
11735,1478 Summit Dr,"Chula Vista, CA",80,3,2.1,1514,449900,11735.jpg
11736,25929 Matlin Road,"Ramona, CA",296,3,2,1610,468800,11736.jpg
11738,1053 GRANGER,"San Diego, CA",320,3,1,1155,460000,11738.jpg
11740,724 DEL MAR AVE,"Chula Vista, CA",80,3,2,1078,505000,11740.jpg
11742,4716 Mayflower Way,"Oceanside, CA",256,3,2,1290,479000,11742.jpg
11743,312 Feghali Rd,"Ramona, CA",296,3,2,2000,497650,11743.jpg
11745,1233 Elkelton Blvd,"Spring Valley, CA",356,3,2,1306,500000,11745.jpg
11746,230 Pippin Drive,"Fallbrook, CA",116,4,3,1705,487500,11746.jpg
11748,34773 Natchez Trl,"Julian, CA",161,2,2.1,1600,499000,11748.jpg
11749,14030 Cheryl Lee Ct,"Lakeside, CA",190,3,2,1188,499000,11749.jpg
11750,4951 Date Street,"San Diego, CA",320,2,2,1183,449000,11750.jpg
11751,266 Alta Lane,"El Cajon, CA",109,3,2,1150,464000,11751.jpg
11752,4072 Otay Valley Rd,"Chula Vista, CA",80,3,1,1267,500000,11752.jpg
11753,2038 .ALTA VIEW DR.,"Paradise Hills, CA",271,3,2,1311,453000,11753.jpg
11754,4778 Adler Way,"Oceanside, CA",256,4,2.1,1364,479000,11754.jpg
11756,642 Beechwood St,"Escondido, CA",115,3,2,1302,450000,11756.jpg
11757,307 N San Diego St,"Oceanside, CA",256,1,1,572,499000,11757.jpg
11758,1490 Madera St.,"Lemon Grove, CA",197,3,2,1187,454000,11758.jpg
11759,7402 Gribble St,"San Diego, CA",320,4,2,1607,505000,11759.jpg
11760,3738 41st St,"San Diego, CA",320,3,2,930,450000,11760.jpg
11762,1234 Lakedale,"Santa Ysabel, CA",340,3,2,1456,485000,11762.jpg
11763,1361 Bobcat Ln,"Alpine, CA",8,2,1,1288,479000,11763.jpg
11764,1150 14th,"Imperial Beach, CA",151,3,1,930,490000,11764.jpg
11765,801 Via Bella Donna,"San Marcos, CA",327,4,2,1164,464500,11765.jpg
11766,3579 ORANGE AVENUE,"San Diego, CA",320,2,1,720,498000,11766.jpg
11768,0000 Roadrunner Ridge,"Valley Center, CA",384,2,1,1045,460000,11768.jpg
11769,25472 Lake wohlford Road,"Escondido, CA",115,4,2,2029,469000,11769.jpg
11771,324 S. Kenton,"National City, CA",234,3,2,1600,499000,11771.jpg
11772,5709 Kensington Pl,"Bonsall, CA",44,3,2.1,1352,449000,11772.jpg
11773,1296 RACHEL CIRCLE,"Escondido, CA",115,3,2,1255,453000,11773.jpg
11774,8830 Greenview Pl,"Spring Valley, CA",356,3,1,1300,498000,11774.jpg
11775,29275 highway 94,"Campo, CA",61,3,2.1,2124,499000,11775.jpg
11778,2915 Pheasant Dr,"Julian, CA",161,2,2,1300,479000,11778.jpg
11779,540 Marble Street,"El Cajon, CA",109,3,2,1152,475000,11779.jpg
11781,606 Flicker St,"San Diego, CA",320,4,1,1600,499899,11781.jpg
11783,8561 Dobyns Dr,"Santee, CA",341,4,1,1570,485000,11783.jpg
11784,29462 Circle R Greens Dr,"Escondido, CA",115,2,2,1302,449000,11784.jpg
11785,2243 Sunset,"Julian, CA",161,3,2.1,1653,479000,11785.jpg
11788,338 Sky Vista Way,"Fallbrook, CA",116,3,2,1336,450000,11788.jpg
11789,1622 Ravine Rd.,"Vista, CA",394,3,2,1300,480000,11789.jpg
11790,3138 Camino Aleta,"San Diego, CA",320,4,2,1658,475000,11790.jpg
11791,4240 Cherokee Lane,"Borrego Springs, CA",46,3,3.1,3204,449000,11791.jpg
11792,151 Heritage,"Oceanside, CA",256,4,2,1346,465000,11792.jpg
11794,639 Verdin St,"El Cajon, CA",109,5,3,1463,539000,11794.jpg
11796,975 Fifth Ave,"Chula Vista, CA",80,3,1,1445,505000,11796.jpg
11797,1122 Lauriston Dr,"San Diego, CA",320,4,2,1395,499900,11797.jpg
11800,3744 41St St,"San Diego, CA",320,2,1,1012,519900,11800.jpg
11801,3820 Hilltop Dr,"San Diego, CA",320,3,2,1280,499000,11801.jpg
11803,1357 Coalinga Pl,"Chula Vista, CA",80,3,2.1,1613,529000,11803.jpg
11804,8843 Innsdale Ave,"Spring Valley, CA",356,3,2,1310,549900,11804.jpg
11805,1813 Cyan Ln,"Chula Vista, CA",80,4,3.1,2253,519000,11805.jpg
11806,2735 Jaynia Pl.,"Lemon Grove, CA",197,3,2,1307,495000,11806.jpg
11807,1444 GIBSON STREET,"San Diego, CA",320,4,2,1488,549000,11807.jpg
11808,12331 Lemon Crest Dr,"Lakeside, CA",190,3,2,1346,515000,11808.jpg
11809,515 Bluffview Rd,"Spring Valley, CA",356,4,2,1676,549999,11809.jpg
11810,5006 CHERRYWOOD,"Oceanside, CA",256,3,2.1,1233,550000,11810.jpg
11812,2111 Taylor Pl,"Escondido, CA",115,3,2,1512,539000,11812.jpg
11813,934 Birch Ave.,"Escondido, CA",115,2,2,1686,515000,11813.jpg
11814,5217 Monroe Ave,"San Diego, CA",320,3,1,1040,549000,11814.jpg
11816,1415 South Maple,"Escondido, CA",115,3,4,1880,539000,11816.jpg
11817,5932-5934 Cumberland St,"San Diego, CA",320,3,2,2016,499900,11817.jpg
11818,5787 Altamont Dr,"San Diego, CA",320,5,2,2316,550000,11818.jpg
11819,10112 Strathmore Dr,"Santee, CA",341,3,2,1274,539999,11819.jpg
11820,4924 Verde Dr,"Oceanside, CA",256,5,2,1840,529000,11820.jpg
11823,1460 Nolan Ct.,"Chula Vista, CA",80,3,2,1338,549900,11823.jpg
11824,161 Jamul Ave,"Chula Vista, CA",80,3,2,1659,549900,11824.jpg
11825,688 Wanda Ct,"Escondido, CA",115,3,2,1386,529000,11825.jpg
11826,2509 Holly Valley Dr,"Vista, CA",394,2,2,1344,499999,11826.jpg
11827,510 S Hayden Dr,"Escondido, CA",115,3,2,1360,500000,11827.jpg
11828,1110 Elrose Ct,"San Diego, CA",320,3,3,1942,555000,11828.jpg
11829,10116 Cliffside Place,"Spring Valley, CA",356,4,2,1281,499900,11829.jpg
11831,8627 Hacienda Rd,"Santee, CA",341,3,2,1490,519000,11831.jpg
11832,79 Provence Ct,"Chula Vista, CA",80,3,2,1364,525000,11832.jpg
11834,8181 Valdosta Ave.,"San Diego, CA",320,3,2,1134,525000,11834.jpg
11835,426 Orion Pl,"Escondido, CA",115,3,2,1247,499900,11835.jpg
11838,1512 Clavelita Pl,"San Diego, CA",320,3,2,1025,519000,11838.jpg
11839,14796 Willow Road,"Lakeside, CA",190,4,2,1792,549000,11839.jpg
11842,8509 Massery Ln,"Santee, CA",341,3,1,1162,550000,11842.jpg
11843,320 Durgin St,"Ramona, CA",296,3,2,1438,550000,11843.jpg
11846,3115 Webster Ave,"San Diego, CA",320,3,2,1089,500000,11846.jpg
11848,2559 Joann Dr,"Oceanside, CA",256,4,2.1,1824,555000,11848.jpg
11850,1966 Elm Ave,"San Diego, CA",320,4,2,1678,549900,11850.jpg
11851,4825 Barstow Street,"San Diego, CA",320,3,2,1008,535000,11851.jpg
11852,1823 Saint Thomas Road,"Vista, CA",394,3,2.1,1400,524900,11852.jpg
11853,9107 Cambon St,"Spring Valley, CA",356,4,2,1353,525000,11853.jpg
11854,960 Emory St,"Imperial Beach, CA",151,3,2.1,1664,550000,11854.jpg
11855,6490 University Ave,"San Diego, CA",320,4,2,1453,539950,11855.jpg
11856,2198 Foothill Dr,"Vista, CA",394,3,2,1607,550000,11856.jpg
11857,8443 Holsofar Rd,"El Cajon, CA",109,4,3,1600,525000,11857.jpg
11858,4 S U Ave,"National City, CA",234,4,2,1704,549000,11858.jpg
11859,1266 Jamestown,"Chula Vista, CA",80,3,2.1,1559,545000,11859.jpg
11860,1579 Norran Ave,"El Cajon, CA",109,3,1.1,1417,524900,11860.jpg
11861,339 Las Flores Ter,"San Diego, CA",320,3,2,1168,520000,11861.jpg
11862,964 Armacost Rd,"San Diego, CA",320,3,2,1410,530000,11862.jpg
11863,5447 Churchward St,"San Diego, CA",320,3,2.1,1628,499000,11863.jpg
11864,2150 N Iris Lane,"Escondido, CA",115,3,3,1428,529000,11864.jpg
11866,560 E 4th Ave,"Escondido, CA",115,4,2,1984,535000,11866.jpg
11868,8920 Lakeview,"Lakeside, CA",190,4,2,2084,534900,11868.jpg
11869,1154 Meadow Lake Dr,"Vista, CA",394,3,2,1674,529540,11869.jpg
11870,175 Francis St,"San Diego, CA",320,4,2,1450,525000,11870.jpg
11871,845 Jefferson Ave,"Chula Vista, CA",80,3,2,1407,539000,11871.jpg
11872,25965 Matlin,"Ramona, CA",296,4,2.1,2526,519000,11872.jpg
11873,130 The Circle,"Vista, CA",394,3,2,1241,525000,11873.jpg
11874,1228 Persimmon Ave,"El Cajon, CA",109,3,2,1225,499000,11874.jpg
11875,2901 Harris,"Vista, CA",394,3,1.1,1133,525000,11875.jpg
11877,1392 N Elm Street,"Escondido, CA",115,3,2,1421,545000,11877.jpg
11878,4008 Scott Dr,"Oceanside, CA",256,4,2,1336,524900,11878.jpg
11879,347 Dorsey Way,"Vista, CA",394,3,2,1492,515000,11879.jpg
11880,8531 Gardena Rd,"Lakeside, CA",190,5,2,1040,499900,11880.jpg
11881,3235 Roberta Ln,"Oceanside, CA",256,3,2,1138,499000,11881.jpg
11882,351 Minnesota Ave,"El Cajon, CA",109,4,2,1489,549999,11882.jpg
11883,6021 Cumberland Street,"San Diego, CA",320,3,2,1120,514995,11883.jpg
11884,105 San Jacinto Drive,"San Diego, CA",320,3,2,1185,549000,11884.jpg
11885,11206 Portobelo Dr,"San Diego, CA",320,2,2,1226,499000,11885.jpg
11887,1538 Ionian St,"San Diego, CA",320,3,2,1062,514000,11887.jpg
11888,29819 Platanus Dr.,"Escondido, CA",115,3,2.1,1582,529900,11888.jpg
11889,13653 Cuesta del Sol,"Lakeside, CA",190,5,3,2240,549900,11889.jpg
11890,11058 Larkridge Street,"Santee, CA",341,4,3,1512,514900,11890.jpg
11891,415 Hotz St,"Spring Valley, CA",356,3,2,1774,550000,11891.jpg
11892,286 Encinitas Ave,"San Diego, CA",320,5,3,1546,555000,11892.jpg
11893,1140 Old Mountain View Rd,"El Cajon, CA",109,3,2,1503,500000,11893.jpg
11895,16234 Swartz Canyon Rd,"Ramona, CA",296,3,2,1465,499900,11895.jpg
11896,1557 Birch Ave,"Escondido, CA",115,5,2,1536,533000,11896.jpg
11898,9137 Creekford Dr,"Lakeside, CA",190,4,2.1,1701,550000,11898.jpg
11899,10165 Marcella Ct.,"Santee, CA",341,4,2,1186,525000,11899.jpg
11900,3578 Chamoune Ave.,"San Diego, CA",320,2,1,850,515000,11900.jpg
11901,818 N Cedar Street,"Escondido, CA",115,4,2,1844,525000,11901.jpg
11903,2356 Lochridge Pl,"Escondido, CA",115,4,2.1,1766,554000,11903.jpg
11904,8237 Churchill Drive,"El Cajon, CA",109,3,2,1704,499000,11904.jpg
11905,5438 Elderberry Way,"Oceanside, CA",256,4,2,1344,545000,11905.jpg
11906,4193 Galbar,"Oceanside, CA",256,3,2,1219,525000,11906.jpg
11907,491 Arizona Street,"Chula Vista, CA",80,4,2,1960,539000,11907.jpg
11908,1382 Miraflores Gln,"Escondido, CA",115,4,2,1908,515000,11908.jpg
11909,1706 Acacia Lane,"Fallbrook, CA",116,3,1.1,1322,525000,11909.jpg
11910,15655 Vista Vicente Drive,"Ramona, CA",296,3,2.1,2213,538800,11910.jpg
11911,671 Woodlawn Ave,"Chula Vista, CA",80,4,2,1878,549900,11911.jpg
11912,2586 Crosshaven Lane,"San Diego, CA",320,4,2.1,1903,499000,11912.jpg
11913,5464 Orange Ave,"San Diego, CA",320,3,1,952,514999,11913.jpg
11914,3630 Emmanuel Way,"Alpine, CA",8,4,2.1,2562,550000,11914.jpg
11915,1645 Manor Dr,"Vista, CA",394,3,2.1,1811,549000,11915.jpg
11916,3676 Monroe Avenue,"San Diego, CA",320,2,1,560,499000,11916.jpg
11918,1427 Adelfa Ct,"Imperial Beach, CA",151,3,2,1008,549000,11918.jpg
11920,7531 Lookout Loop,"Pine Valley, CA",283,4,2,1950,519000,11920.jpg
11921,211 Avenida Del Gado,"Oceanside, CA",256,4,3,1935,535000,11921.jpg
11922,271 Lausanne Drive,"San Diego, CA",320,4,2,1769,499900,11922.jpg
11925,4260 36th Street,"San Diego, CA",320,2,1,675,525000,11925.jpg
11926,12211 Rebel Wind Rd,"Descanso, CA",100,3,2,1860,495000,11926.jpg
11928,8975 Lawrence Welk Drive,"Escondido, CA",115,2,2,1560,499000,11928.jpg
11929,120 Terrace Ln,"San Marcos, CA",327,3,2,1293,525000,11929.jpg
11930,6392 East Lake Drive,"San Diego, CA",320,3,1.1,1500,550000,11930.jpg
11931,707 Lincoln Place,"El Cajon, CA",109,3,2.1,1618,543900,11931.jpg
11937,301 Sarah Count,"El Cajon, CA",109,3,2.1,1457,519000,11937.jpg
11940,Address not provided,"Vista, CA",394,3,2,1618,500000,11940.jpg
11941,729 MEDFORD ST,"El Cajon, CA",109,3,2.1,1599,555000,11941.jpg
11943,1342 N Date St.,"Escondido, CA",115,3,2,1344,515000,11943.jpg
11944,3475 Don Lorenzo Dr,"Carlsbad, CA",67,3,2,1536,495000,11944.jpg
11945,30028 Miller Ln,"Valley Center, CA",384,3,2,1346,535000,11945.jpg
11946,3151 Camino Crest Dr,"Oceanside, CA",256,2,2,1294,547900,11946.jpg
11947,9263 Los Coches Rd,"Lakeside, CA",190,3,2,1053,495000,11947.jpg
11948,3306 Oak Grove,"Julian, CA",161,2,2,1218,499000,11948.jpg
11950,951 Guatay Ave.,"Chula Vista, CA",80,3,2,1050,495000,11950.jpg
11951,1701 Dayton Drive,"Lemon Grove, CA",197,3,2,1701,540000,11951.jpg
11952,8202 Limon Lane,"El Cajon, CA",109,4,2,1915,550000,11952.jpg
11953,1312 Tarbox,"San Diego, CA",320,3,1,1192,525000,11953.jpg
11954,818 Eden Pl,"Escondido, CA",115,3,2,1307,509000,11954.jpg
11955,4320 Harbinson Avenue,"La Mesa, CA",171,3,1,1164,505000,11955.jpg
11959,4704 Agora Way,"Oceanside, CA",256,2,2,1106,515000,11959.jpg
11960,15025 Moonglow Dr,"Ramona, CA",296,4,2.1,2070,539000,11960.jpg
11961,132 E Old Julian Hwy,"Ramona, CA",296,3,2,2088,549000,11961.jpg
11962,710 HOLLY,"Imperial Beach, CA",151,3,2,1008,545000,11962.jpg
11963,24535 Watt Rd,"Ramona, CA",296,4,3,2855,525000,11963.jpg
11964,Address not provided,"Spring Valley, CA",356,3,2,1415,519999,11964.jpg
11965,11981 Obispo Road,"San Diego, CA",320,2,2,1402,525000,11965.jpg
11966,3802 49Th St,"San Diego, CA",320,6,4.1,1893,549000,11966.jpg
11968,724 DEL MAR AVE,"Chula Vista, CA",80,3,2,1078,505000,11968.jpg
11969,2084 Honey Springs Rd,"Jamul, CA",159,3,2,1614,534900,11969.jpg
11971,361 Via Metates,"Oceanside, CA",256,3,2,1493,525000,11971.jpg
11972,610 Hunter St.,"Ramona, CA",296,3,2,1473,534900,11972.jpg
11973,1350 Peach Ave,"El Cajon, CA",109,3,2,1762,529000,11973.jpg
11974,312 Feghali Rd,"Ramona, CA",296,3,2,2000,497650,11974.jpg
11975,1767 Foothill View Pl,"Escondido, CA",115,4,3,1963,550000,11975.jpg
11977,108 3/4 Hannalei Dr,"Vista, CA",394,3,2,1223,535000,11977.jpg
11979,23810 Barona Mesa Rd,"Ramona, CA",296,3,2,2197,535000,11979.jpg
11981,1233 Elkelton Blvd,"Spring Valley, CA",356,3,2,1306,500000,11981.jpg
11983,34773 Natchez Trl,"Julian, CA",161,2,2.1,1600,499000,11983.jpg
11985,390 San Miguel Dr,"Chula Vista, CA",80,3,2,1568,530000,11985.jpg
11986,89 H St.,"Chula Vista, CA",80,3,2,920,530000,11986.jpg
11987,1533 Avocado Dr.,"Vista, CA",394,3,2.1,1694,550000,11987.jpg
11988,14955 Avenida Venusto,"San Diego, CA",320,3,2,1248,550000,11988.jpg
11989,4722 Carbine Way,"San Diego, CA",320,5,3,2021,539999,11989.jpg
11990,14030 Cheryl Lee Ct,"Lakeside, CA",190,3,2,1188,499000,11990.jpg
11991,3256 Carr Dr.,"Oceanside, CA",256,5,2,1972,539900,11991.jpg
11993,21457 Riding Trail dr,"Escondido, CA",115,3,2.1,1686,575000,11993.jpg
11994,8960 Greenview Pl,"Spring Valley, CA",356,3,2,1548,595000,11994.jpg
11995,2253 Charise,"Escondido, CA",115,3,2.1,1500,559000,11995.jpg
12000,433 Palmac St.,"San Marcos, CA",327,4,2,1502,579000,12000.jpg
12001,10364 Limetree Lane,"Spring Valley, CA",356,4,2,1564,567000,12001.jpg
12002,8843 Innsdale Ave,"Spring Valley, CA",356,3,2,1310,549900,12002.jpg
12004,1444 GIBSON STREET,"San Diego, CA",320,4,2,1488,549000,12004.jpg
12007,515 Bluffview Rd,"Spring Valley, CA",356,4,2,1676,549999,12007.jpg
12008,5006 CHERRYWOOD,"Oceanside, CA",256,3,2.1,1233,550000,12008.jpg
12009,1559 Merlot Ct,"Vista, CA",394,3,3,1766,599900,12009.jpg
12011,538 Marsh Harbor Dr,"San Diego, CA",320,4,2.1,1973,599000,12011.jpg
12012,3178 Polk Avenue,"San Diego, CA",320,3,2,816,599000,12012.jpg
12013,502 E E Dougherty St,"Fallbrook, CA",116,4,3,2246,565000,12013.jpg
12014,730 Inverlochy Dr,"Fallbrook, CA",116,4,3,2761,599900,12014.jpg
12015,5217 Monroe Ave,"San Diego, CA",320,3,1,1040,549000,12015.jpg
12016,1283 Florida Street,"Imperial Beach, CA",151,3,2,1493,599900,12016.jpg
12018,5787 Altamont Dr,"San Diego, CA",320,5,2,2316,550000,12018.jpg
12019,520 Camino De Amor,"Ramona, CA",296,3,2,1683,579850,12019.jpg
12020,26179 Matlin Rd,"Ramona, CA",296,3,2.1,2192,595000,12020.jpg
12021,3710 Nile St,"San Diego, CA",320,2,1,622,575200,12021.jpg
12022,9205 Rickie Rd,"Lakeside, CA",190,3,2,1536,579000,12022.jpg
12023,1130 Savanna Ln,"Vista, CA",394,4,2.1,1757,567000,12023.jpg
12025,1460 Nolan Ct.,"Chula Vista, CA",80,3,2,1338,549900,12025.jpg
12026,161 Jamul Ave,"Chula Vista, CA",80,3,2,1659,549900,12026.jpg
12027,16414 Ramada Dr,"San Diego, CA",320,2,2,1710,599900,12027.jpg
12028,1110 Elrose Ct,"San Diego, CA",320,3,3,1942,555000,12028.jpg
12029,9722 Roe Dr,"Santee, CA",341,5,3,1967,598000,12029.jpg
12030,1639 Jade Ave,"Chula Vista, CA",80,3,2,1352,580000,12030.jpg
12031,3758 Sarasona Way,"Bonita, CA",43,3,2,1384,580000,12031.jpg
12032,342 N Westwind Dr,"El Cajon, CA",109,3,2,1310,579000,12032.jpg
12033,4606 Magens Bay,"Oceanside, CA",256,4,3,1791,569000,12033.jpg
12034,7473 Tracy St,"Lemon Grove, CA",197,3,2,1259,559999,12034.jpg
12036,9136 Pinzolo Point,"Lakeside, CA",190,3,2,2007,599000,12036.jpg
12039,1370 Calle Goya,"Oceanside, CA",256,3,2,1364,570000,12039.jpg
12040,629 Rosvall Dr,"Fallbrook, CA",116,3,2,1700,565000,12040.jpg
12042,3901 Baja Vista,"Oceanside, CA",256,4,3,2376,599000,12042.jpg
12043,491 Skyhill Ct,"Chula Vista, CA",80,4,2,1540,575000,12043.jpg
12044,14796 Willow Road,"Lakeside, CA",190,4,2,1792,549000,12044.jpg
12045,2443 Bear Rock Gln,"Escondido, CA",115,3,2.1,1842,599000,12045.jpg
12046,8509 Massery Ln,"Santee, CA",341,3,1,1162,550000,12046.jpg
12047,320 Durgin St,"Ramona, CA",296,3,2,1438,550000,12047.jpg
12048,158 Kaden Ct,"Fallbrook, CA",116,3,2.1,2324,582000,12048.jpg
12049,9411 Lake Canyon Road,"Santee, CA",341,3,2,1137,564900,12049.jpg
12050,2353 Manion St,"El Cajon, CA",109,3,2,1365,599900,12050.jpg
12051,4999 Wyatt Place,"San Diego, CA",320,6,3,2333,599950,12051.jpg
12052,2559 Joann Dr,"Oceanside, CA",256,4,2.1,1824,555000,12052.jpg
12053,16235 Spangler Peak Rd,"Ramona, CA",296,3,3,2716,569000,12053.jpg
12054,1745 Julian Ave,"San Diego, CA",320,3,1,864,575000,12054.jpg
12056,13033 Morene,"San Diego, CA",320,4,2,1288,575000,12056.jpg
12057,1550 Hunters Pointe Ave.,"Chula Vista, CA",80,4,2.1,2466,599900,12057.jpg
12058,1966 Elm Ave,"San Diego, CA",320,4,2,1678,549900,12058.jpg
12059,12642 Arabian Way,"Poway, CA",294,3,1,1008,590000,12059.jpg
12060,960 Emory St,"Imperial Beach, CA",151,3,2.1,1664,550000,12060.jpg
12061,4135 N Cordoba Ave,"Spring Valley, CA",356,3,2,1724,599000,12061.jpg
12062,2198 Foothill Dr,"Vista, CA",394,3,2,1607,550000,12062.jpg
12063,5515 Dugan Ave,"La Mesa, CA",171,3,2,1032,580000,12063.jpg
12064,4 S U Ave,"National City, CA",234,4,2,1704,549000,12064.jpg
12065,1266 Jamestown,"Chula Vista, CA",80,3,2.1,1559,545000,12065.jpg
12067,919 Vale View Dr,"Vista, CA",394,4,2,1719,575900,12067.jpg
12068,8413 Lake Gaby Ave,"San Diego, CA",320,3,2,1309,599900,12068.jpg
12073,1749 Julian Avenue,"San Diego, CA",320,2,1,768,560000,12073.jpg
12076,16513 Wikiup Road,"Ramona, CA",296,4,4,2696,579000,12076.jpg
12077,1849 Priest Street,"El Cajon, CA",109,4,2.1,1810,587900,12077.jpg
12078,1853 Priest Street,"El Cajon, CA",109,4,2.1,1724,584900,12078.jpg
12079,7313 Vassar Ave.,"La Mesa, CA",171,4,2,1524,579000,12079.jpg
12081,287 Syrah Lane,"San Marcos, CA",327,4,3,2436,574900,12081.jpg
12082,1086 Helix Village Dr,"El Cajon, CA",109,4,2.1,2038,575000,12082.jpg
12083,147 Kaden Ct,"Fallbrook, CA",116,3,2.1,2020,569000,12083.jpg
12084,1425 Louise Dr,"Alpine, CA",8,4,2,1891,560000,12084.jpg
12085,2398 Hyacinth Rd,"Alpine, CA",8,3,2,1845,569900,12085.jpg
12086,1392 N Elm Street,"Escondido, CA",115,3,2,1421,545000,12086.jpg
12088,13806 Lyons Valley Rd,"Jamul, CA",159,3,2,1440,564000,12088.jpg
12089,351 Minnesota Ave,"El Cajon, CA",109,4,2,1489,549999,12089.jpg
12091,8040 Sevan Ct,"San Diego, CA",320,2,2.1,1480,585000,12091.jpg
12092,32332 SUKAT CT,"Pauma Valley, CA",276,3,2.1,2427,599900,12092.jpg
12093,105 San Jacinto Drive,"San Diego, CA",320,3,2,1185,549000,12093.jpg
12094,1236 Hillside Dr,"Fallbrook, CA",116,2,1.2,1563,569000,12094.jpg
12095,358 Franciscan Way,"Oceanside, CA",256,3,2.1,1772,575000,12095.jpg
12096,405 S Orange Ave.,"El Cajon, CA",109,4,2.1,2098,599000,12096.jpg
12097,9851 Avenida Ricardo,"Spring Valley, CA",356,3,2.1,1664,577999,12097.jpg
12098,725 Vista Santo Thomas,"San Diego, CA",320,4,2.1,2162,599900,12098.jpg
12099,130 VENETIA,"Oceanside, CA",256,4,2.1,1921,589000,12099.jpg
12100,578 Inverlochy Dr,"Fallbrook, CA",116,4,3,2973,605000,12100.jpg
12101,9920 Summertree Lane,"Santee, CA",341,4,2,1505,575000,12101.jpg
12102,5809 Trojan Ave,"San Diego, CA",320,2,1,968,560000,12102.jpg
12103,24746 Watt Road,"Ramona, CA",296,3,2,1823,549900,12103.jpg
12105,1636 Santa Carolina Rd,"Chula Vista, CA",80,5,3,1990,569999,12105.jpg
12108,9027 Westmore Road,"San Diego, CA",320,3,2,1568,580000,12108.jpg
12110,3993 Aliento Way,"Oceanside, CA",256,4,2.1,2204,599000,12110.jpg
12113,374 Palomar Dr,"Chula Vista, CA",80,3,3,1785,578000,12113.jpg
12114,641 Quail St,"San Diego, CA",320,4,2,1693,599000,12114.jpg
12115,24713 El Sebo Place,"Ramona, CA",296,3,2.1,2033,575000,12115.jpg
12117,13653 Cuesta del Sol,"Lakeside, CA",190,5,3,2240,549900,12117.jpg
12118,415 Hotz St,"Spring Valley, CA",356,3,2,1774,550000,12118.jpg
12119,286 Encinitas Ave,"San Diego, CA",320,5,3,1546,555000,12119.jpg
12121,1525 W KNAPP,"Vista, CA",394,4,2,2086,579000,12121.jpg
12122,1474 Temple Heights Dr,"Oceanside, CA",256,3,2,1560,559000,12122.jpg
12123,2826 Quilters Drive,"Escondido, CA",115,3,2.1,1686,600000,12123.jpg
12124,822 S Grade,"Alpine, CA",8,3,2,1800,599950,12124.jpg
12125,9650 Upland Street,"Spring Valley, CA",356,3,2,1763,599000,12125.jpg
12127,9137 Creekford Dr,"Lakeside, CA",190,4,2.1,1701,550000,12127.jpg
12128,1563 Jonathon St,"Vista, CA",394,3,3,1685,559900,12128.jpg
12129,5125 Monroe St,"San Diego, CA",320,4,3,1654,589000,12129.jpg
12131,2356 Lochridge Pl,"Escondido, CA",115,4,2.1,1766,554000,12131.jpg
12132,5438 Elderberry Way,"Oceanside, CA",256,4,2,1344,545000,12132.jpg
12133,1669 E H Street,"Chula Vista, CA",80,4,3,1644,579000,12133.jpg
12134,1044 Camino Prado,"Chula Vista, CA",80,4,3,2021,597900,12134.jpg
12135,2010 Avendia Artana,"Chula Vista, CA",80,4,3,1988,588900,12135.jpg
12136,671 Woodlawn Ave,"Chula Vista, CA",80,4,2,1878,549900,12136.jpg
12137,7530 Orien Ave,"La Mesa, CA",171,3,2,1659,599000,12137.jpg
12138,3630 Emmanuel Way,"Alpine, CA",8,4,2.1,2562,550000,12138.jpg
12139,5221 Catoctin Dr,"San Diego, CA",320,3,2,1439,599900,12139.jpg
12140,1538 Avocet Ct,"Chula Vista, CA",80,3,2.1,1659,589000,12140.jpg
12141,1645 Manor Dr,"Vista, CA",394,3,2.1,1811,549000,12141.jpg
12142,6338 E Lake Dr,"San Diego, CA",320,3,2,1320,588000,12142.jpg
12143,15940 Ozland Ave,"Valley Center, CA",384,3,2,1740,569000,12143.jpg
12145,1427 Adelfa Ct,"Imperial Beach, CA",151,3,2,1008,549000,12145.jpg
12147,4599 Maple Dr.,"Oceanside, CA",256,4,2,1428,599900,12147.jpg
12148,1007 Quail Knoll Rd.,"Fallbrook, CA",116,3,2,1736,569000,12148.jpg
12149,1725 Anza Ave,"Vista, CA",394,3,2,1931,582000,12149.jpg
12151,6392 East Lake Drive,"San Diego, CA",320,3,1.1,1500,550000,12151.jpg
